307745.99400000001 0 9 20593884.861484196 20593884.973424077 0 45 64500 7
307745.99400000001 0 23 22972840.704538673 22972840.724764694 0 45 64500 7
307745.99400000001 0 30 19158602.720635995 19158604.657883551 0 41 15420 15
307745.99400000001 0 13 22066457.441201847 22066454.619764786 0 32 15100 7
307745.99400000001 0 4 21584225.046013176 21584223.995972186 0 36 15420 15
307746.99400000001 0 2 22063895.078241892 22063895.181517094 0 39 16520 15
307746.99400000001 0 5 19559474.957416106 19559474.539695781 0 43 16420 7
307746.99400000001 0 7 18991328.485200752 18991328.325648189 0 40 16520 15
307746.99400000001 0 9 20594439.272282202 20594439.461708385 0 44 64500 7
307746.99400000001 0 23 22973462.266008172 22973462.309620105 0 45 64500 7
307746.99400000001 0 30 19158274.693257749 19158276.504555684 0 40 16420 15
307746.99400000001 0 13 22065847.029793281 22065844.203712832 0 31 16100 7
307746.99400000001 0 4 21584833.323329914 21584832.290199071 0 37 16420 15
307747.99400000001 0 2 22064383.565677121 22064383.612689044 0 38 17520 15
307747.99400000001 0 5 19559161.605252173 19559161.189951599 0 41 17420 7
307747.99400000001 0 7 18991426.098507948 18991425.814568475 0 43 17520 15
307747.99400000001 0 9 20594994.192766167 20594994.269023385 0 41 64500 7
307747.99400000001 0 23 22974084.066685252 22974084.180696528 0 42 64500 7
307747.99400000001 0 30 19157946.940894932 19157948.673819732 0 43 17420 15
307747.99400000001 0 13 22065236.182827275 22065236.065445527 0 31 100 3
307747.99400000001 0 16 23038285.62234024 23038285.516484465 0 28 1000 15
307747.99400000001 0 4 21585442.037181303 21585440.857983649 0 40 17420 15
307748.99400000001 0 2 22064872.087454379 22064872.095397294 0 43 18520 15
307748.99400000001 0 6 23709770.536824372 23709770.356112067 0 25 0 1
307748.99400000001 0 5 19558848.316048622 19558847.955490973 0 45 18420 7
307748.99400000001 0 7 18991523.813864019 18991523.359149322 0 42 18520 15
307748.99400000001 0 9 20595548.987399165 20595549.058579475 0 46 64500 7
307748.99400000001 0 23 22974705.976181891 22974706.012940157 0 39 64500 7
307748.99400000001 0 30 19157619.225945383 19157620.892647475 0 44 18420 15
307748.99400000001 0 13 22064627.594687257 22064625.845140953 0 35 1100 3
307748.99400000001 0 16 23038862.506156858 23038862.395185012 0 27 2000 15
307748.99400000001 0 4 21586050.551681403 21586049.405395441 0 43 18420 15
307749.99400000001 0 2 22065360.708767682 22065360.630848993 0 40 19520 15
307749.99400000001 0 6 23710483.319167498 23710483.251944061 0 25 0 1
307749.99400000001 0 5 19558535.231780432 19558534.817832869 0 48 19420 7
307749.99400000001 0 7 18991621.563562114 18991620.99728255 0 49 19520 15
307749.99400000001 0 9 20596103.861744754 20596103.893663771 0 44 64500 7
307749.99400000001 0 23 22975327.724857323 22975327.853908625 0 36 64500 7
307749.99400000001 0 30 19157291.648224346 19157293.234328121 0 49 19420 15
307749.99400000001 0 13 22064015.790192906 22064015.608193148 0 32 2100 3
307749.99400000001 0 16 23039439.381457772 23039439.241566084 0 29 900 3
307749.99400000001 0 4 21586659.229585338 21586657.99593614 0 36 19420 15
307750.99400000001 0 2 22065849.151111547 22065849.132994466 0 40 20520 15
307750.99400000001 0 6 23711196.615663845 23711196.576373473 0 27 460 3
307750.99400000001 0 5 19558222.099070437 19558221.666000135 0 50 20420 7
307750.99400000001 0 7 18991719.218749832 18991718.572129458 0 49 20520 15
307750.99400000001 0 9 20596658.552583855 20596658.61345914 0 43 64500 7
307750.99400000001 0 23 22975949.43046562 22975949.559038807 0 33 64500 7
307750.99400000001 0 30 19156963.951283421 19156965.498103697 0 51 20420 15
307750.99400000001 0 13 22063404.810814649 22063405.347842041 0 35 3100 3
307750.99400000001 0 16 23040016.522700004 23040016.242908753 0 31 1900 3
307750.99400000001 0 4 21587267.633102056 21587266.440131586 0 37 20420 15
307751.99400000001 0 2 22066337.577261616 22066337.674780987 0 40 21520 15
307751.99400000001 0 6 23711913.947348539 23711907.205883041 0 28 1460 3
307751.99400000001 0 5 19557909.142119035 19557908.600964524 0 48 21420 7
307751.99400000001 0 7 18991816.932151478 18991816.227315046 0 48 21520 15
307751.99400000001 0 9 20597213.304987323 20597213.368434384 0 41 64500 7
307751.99400000001 0 23 22976571.192124013 22976571.277353447 0 32 64500 7
307751.99400000001 0 30 19156636.321909741 19156637.840961106 0 50 21420 15
307751.99400000001 0 13 22062796.244103499 22062795.091340676 0 35 4100 3
307751.99400000001 0 16 23040593.615291029 23040593.303533591 0 30 2900 3
307751.99400000001 0 4 21587876.058396641 21587874.914566759 0 35 21420 15
307752.99400000001 0 2 22066826.146503467 22066826.275037561 0 41 22520 15
307752.99400000001 0 6 23712631.9496102 23712617.815574318 0 29 2460 7
307752.99400000001 0 5 19557596.282051239 19557595.641302444 0 49 22420 7
307752.99400000001 0 7 18991914.673333868 18991913.974794816 0 49 22520 15
307752.99400000001 0 9 20597768.037916351 20597768.15372663 0 42 64500 7
307752.99400000001 0 30 19156308.852100849 19156310.279726699 0 50 22420 15
307752.99400000001 0 13 22062183.725406636 22062184.855085209 0 35 5100 7
307752.99400000001 0 16 23041170.701390572 23041170.450161282 0 29 3900 7
307752.99400000001 0 4 21588484.630063653 21588483.41097549 0 34 22420 15
307753.99400000001 0 2 22067314.681263685 22067314.896373507 0 41 23520 15
307753.99400000001 0 6 23713346.80769163 23713346.648883462 0 30 100 3
307753.99400000001 0 5 19557283.3781485 19557282.739301547 0 49 23420 7
307753.99400000001 0 7 18992012.607445866 18992011.776946127 0 49 23520 15
307753.99400000001 0 9 20598322.872824449 20598322.952869944 0 42 64500 7
307753.99400000001 0 30 19155981.359816078 19155982.762123376 0 49 23420 15
307753.99400000001 0 13 22061572.921577569 22061574.584325604 0 35 6100 7
307753.99400000001 0 16 23041747.988865629 23041747.642166428 0 30 4900 7
307753.99400000001 0 4 21589093.108686108 21589091.882282011 0 34 23420 15
307754.99400000001 0 2 22067803.322540037 22067803.574510571 0 41 24520 15
307754.99400000001 0 6 23714057.508153982 23714057.190870579 0 29 1100 3
307754.99400000001 0 5 19556970.689372044 19556969.944088358 0 48 24420 7
307754.99400000001 0 7 18992110.599073783 18992109.677417316 0 48 24520 15
307754.99400000001 0 9 20598877.626414534 20598877.794063192 0 41 64500 7
307754.99400000001 0 23 22978436.401016247 22978436.229776923 0 32 1000 7
307754.99400000001 0 30 19155653.970696993 19155655.342530835 0 49 24420 15
307754.99400000001 0 13 22060962.617662344 22060964.339940879 0 38 7100 7
307754.99400000001 0 16 23042325.485533893 23042324.911997791 0 30 5900 7
307754.99400000001 0 4 21589701.669324581 21589700.383945126 0 34 24420 15
307755.99400000001 0 2 22068292.031244028 22068292.324070495 0 41 25520 15
307755.99400000001 0 6 23714768.139234267 23714767.736993346 0 29 2100 3
307755.99400000001 0 5 19556657.941125244 19556657.258291155 0 48 25420 7
307755.99400000001 0 7 18992208.568086218 18992207.681066331 0 48 25520 15
307755.99400000001 0 9 20599432.541942637 20599432.686868221 0 40 64500 7
307755.99400000001 0 23 22979058.155694555 22979057.983570132 0 31 2000 7
307755.99400000001 0 30 19155326.715037175 19155328.019090869 0 49 25420 15
307755.99400000001 0 13 22060352.450696424 22060354.129274473 0 37 8100 7
307755.99400000001 0 16 23042902.78983096 23042902.259863041 0 30 6900 7
307755.99400000001 0 4 21590310.245877657 21590308.915235318 0 34 25420 15
307756.99400000001 0 2 22068780.910541348 22068781.104509126 0 41 26520 15
307756.99400000001 0 6 23715480.542349264 23715478.228531398 0 29 3100 3
307756.99400000001 0 5 19556345.317263599 19556344.651416227 0 48 26420 7
307756.99400000001 0 7 18992306.785868958 18992305.751201481 0 48 26520 15
307756.99400000001 0 9 20599987.433180038 20599987.59108879 0 40 64500 7
307756.99400000001 0 23 22979680.001323398 22979679.709028188 0 32 3000 7
307756.99400000001 0 30 19154999.590602994 19155000.766691446 0 49 26420 15
307756.99400000001 0 13 22059742.129470579 22059743.914480746 0 36 9100 7
307756.99400000001 0 16 23043480.298923783 23043479.677548245 0 30 7900 7
307756.99400000001 0 4 21590918.803305291 21590917.46379184 0 34 26420 15
307757.99400000001 0 2 22069269.729530714 22069269.87003538 0 41 27520 15
307757.99400000001 0 6 23716190.947763335 23716188.646103248 0 29 4100 3
307757.99400000001 0 5 19556032.775487777 19556032.07276091 0 48 27420 7
307757.99400000001 0 7 18992404.863351945 18992403.845672987 0 47 27520 15
307757.99400000001 0 9 20600542.361691102 20600542.475936547 0 40 64500 7
307757.99400000001 0 23 22980301.396038614 22980301.385647267 0 32 4000 7
307757.99400000001 0 30 19154672.438667268 19154673.528089143 0 48 27420 15
307757.99400000001 0 13 22059131.902057108 22059133.643058311 0 36 10100 7
307757.99400000001 0 16 23044057.49614631 23044057.088511005 0 30 8900 7
307757.99400000001 0 4 21591527.24004722 21591525.966317914 0 33 27420 15
307758.99400000001 0 2 22069758.354473662 22069758.617363509 0 40 28520 15
307758.99400000001 0 6 23716903.126049727 23716898.944503292 0 29 5100 7
307758.99400000001 0 5 19555720.199788731 19555719.519714687 0 48 28420 7
307758.99400000001 0 7 18992503.067174509 18992501.955411442 0 48 28520 15
307758.99400000001 0 9 20601097.257116556 20601097.316588305 0 40 64500 7
307758.99400000001 0 23 22980923.000645049 22980922.995686483 0 32 5000 7
307758.99400000001 0 30 19154345.256856773 19154346.31085746 0 49 28420 15
307758.99400000001 0 13 22058521.633600723 22058523.313801207 0 36 11100 7
307758.99400000001 0 16 23044634.88406482 23044634.519281629 0 31 9900 7
307758.99400000001 0 4 21592135.668971453 21592134.407800984 0 34 28420 15
307759.99400000001 0 2 22070247.393056568 22070247.549259141 0 40 29520 15
307759.99400000001 0 6 23717613.890379876 23717609.36635704 0 30 6100 7
307759.99400000001 0 5 19555407.958017051 19555407.19739978 0 48 29420 7
307759.99400000001 0 7 18992601.497012291 18992600.290540531 0 47 29520 15
307759.99400000001 0 9 20601652.308686558 20601652.32839103 0 41 64500 7
307759.99400000001 0 23 22981543.917014897 22981543.806425322 0 31 100 3
307759.99400000001 0 30 19154018.348246884 19154019.309505187 0 48 29420 15
307759.99400000001 0 13 22057911.535598066 22057913.134135336 0 36 12100 7
307759.99400000001 0 16 23045212.692533579 23045212.143570498 0 30 10900 7
307759.99400000001 0 4 21592744.326982144 21592743.001254514 0 34 29420 15
307760.99400000001 0 2 22070736.319958083 22070736.471579794 0 39 30520 15
307760.99400000001 0 6 23718324.315198589 23718319.708736647 0 30 7100 7
307760.99400000001 0 5 19555095.756729878 19555094.911377739 0 47 30420 7
307760.99400000001 0 7 18992699.90646822 18992698.650486022 0 47 30520 15
307760.99400000001 0 9 20602207.305811882 20602207.317349594 0 40 64500 7
307760.99400000001 0 30 19153691.340100955 19153692.330225155 0 49 30420 15
307760.99400000001 0 13 22057301.363746084 22057302.902702972 0 36 13100 7
307760.99400000001 0 16 23045790.447604667 23045789.804219682 0 30 11900 7
307760.99400000001 0 4 21593352.897392739 21593351.559410691 0 34 30420 15
307761.99400000001 0 2 22071225.269056272 22071225.500406884 0 39 31520 15
307761.99400000001 0 6 23719034.805281114 23719030.0851431 0 30 8100 7
307761.99400000001 0 5 19554783.639622554 19554782.778055552 0 47 31420 7
307761.99400000001 0 7 18992798.433050014 18992797.156254005 0 47 31520 15
307761.99400000001 0 9 20602762.395213958 20602762.409729548 0 40 64500 7
307761.99400000001 0 30 19153364.518462952 19153365.496325992 0 48 31420 15
307761.99400000001 0 13 22056691.33261266 22056692.74990768 0 35 14100 7
307761.99400000001 0 16 23046368.430505801 23046367.582359135 0 30 12900 7
307761.99400000001 0 4 21593961.384042293 21593960.189933952 0 34 31420 15
307762.99400000001 0 2 22071714.317411304 22071714.599824637 0 39 32520 15
307762.99400000001 0 6 23719745.213696621 23719740.448606189 0 29 9100 7
307762.99400000001 0 5 19554471.621492866 19554470.756088164 0 46 32420 7
307762.99400000001 0 7 18992897.096441511 18992895.764442105 0 47 32520 15
307762.99400000001 0 9 20603317.536478076 20603317.546732262 0 40 64500 7
307762.99400000001 0 23 22983410.21577793 22983410.033974454 0 32 1000 3
307762.99400000001 0 30 19153037.765229803 19153038.757838447 0 49 32420 15
307762.99400000001 0 13 22056081.266858004 22056082.613535699 0 34 15100 7
307762.99400000001 0 16 23046946.279249661 23046945.454765171 0 30 13900 7
307762.99400000001 0 4 21594570.10054611 21594568.861991681 0 34 32420 15
307763.99400000001 0 2 22072203.382797744 22072203.751325041 0 39 33520 15
307763.99400000001 0 6 23720455.633699074 23720450.793072481 0 29 10100 7
307763.99400000001 0 5 19554159.699409176 19554158.832766287 0 47 33420 7
307763.99400000001 0 7 18992995.729958236 18992994.465575326 0 47 33520 15
307763.99400000001 0 9 20603872.636350282 20603872.723355178 0 40 64500 7
307763.99400000001 0 23 22984031.4707518 22984031.838580959 0 32 2000 3
307763.99400000001 0 30 19152711.274308324 19152712.113791727 0 49 33420 15
307763.99400000001 0 13 22055471.068621296 22055472.503524981 0 34 16100 7
307763.99400000001 0 16 23047524.129878145 23047523.400240619 0 30 14900 7
307763.99400000001 0 4 21595178.708718982 21595177.554222185 0 35 33420 15
307764.99400000001 0 2 22072692.574663363 22072692.922716066 0 39 34520 15
307764.99400000001 0 6 23721166.136206158 23721161.083953589 0 29 11100 7
307764.99400000001 0 5 19553847.77118301 19553846.979408648 0 47 34420 7
307764.99400000001 0 7 18993094.444583576 18993093.220437378 0 46 34520 15
307764.99400000001 0 9 20604427.746204011 20604427.906511843 0 38 64500 7
307764.99400000001 0 23 22984653.597398952 22984653.627541542 0 32 3000 7
307764.99400000001 0 30 19152384.841181971 19152385.521018948 0 49 34420 15
307764.99400000001 0 13 22054860.983182795 22054862.367610928 0 34 17100 7
307764.99400000001 0 16 23048102.335095052 23048101.394568261 0 30 15900 7
307764.99400000001 0 4 21595787.309702359 21595786.231992096 0 33 34420 15
307765.99400000001 0 2 22073181.899709046 22073182.170446843 0 38 35520 15
307765.99400000001 0 6 23721876.497296676 23721871.374592751 0 28 12100 7
307765.99400000001 0 5 19553536.139750149 19553535.237833858 0 46 35420 7
307765.99400000001 0 7 18993193.308303572 18993192.090349261 0 46 35520 15
307765.99400000001 0 9 20604983.007735033 20604983.152943999 0 38 64500 7
307765.99400000001 0 23 22985274.927129555 22985275.445190825 0 31 4000 7
307765.99400000001 0 30 19152058.459429055 19152059.040468425 0 48 35420 15
307765.99400000001 0 13 22054250.681919999 22054252.273735873 0 34 18100 7
307765.99400000001 0 16 23048680.246520095 23048679.474834591 0 30 16900 7
307765.99400000001 0 4 21596396.189610019 21596394.966969561 0 32 35420 15
307766.99400000001 0 2 22073671.158164699 22073671.475546382 0 39 36520 15
307766.99400000001 0 6 23722586.871509757 23722581.659071099 0 29 13100 7
307766.99400000001 0 5 19553224.501756001 19553223.602874894 0 47 36420 7
307766.99400000001 0 7 18993292.217394136 18993291.054211892 0 46 36520 15
307766.99400000001 0 9 20605538.226827126 20605538.434611842 0 40 64500 7
307766.99400000001 0 23 22985896.609284759 22985897.284619104 0 31 5000 7
307766.99400000001 0 30 19151731.965436343 19151732.649423182 0 49 36420 15
307766.99400000001 0 13 22053640.527797442 22053642.195207335 0 35 19100 7
307766.99400000001 0 16 23049258.692689609 23049257.649017274 0 31 17900 7
307766.99400000001 0 4 21597004.927472904 21597003.715101905 0 32 36420 15
307767.99400000001 0 2 22074160.560410142 22074160.808429472 0 40 37520 15
307767.99400000001 0 6 23723297.176899176 23723291.885925386 0 29 14100 7
307767.99400000001 0 5 19552912.815599255 19552912.037230134 0 48 37420 7
307767.99400000001 0 7 18993391.229371186 18993390.085083745 0 46 37520 15
307767.99400000001 0 9 20606093.625586659 20606093.733859506 0 40 64500 7
307767.99400000001 0 23 22986518.588721868 22986519.096051224 0 32 6000 7
307767.99400000001 0 30 19151405.670096904 19151406.320726596 0 49 37420 15
307767.99400000001 0 13 22053030.236725576 22053032.11070985 0 34 20100 7
307767.99400000001 0 16 23049837.027177729 23049835.851241216 0 30 18900 7
307767.99400000001 0 4 21597613.579969328 21597612.459622063 0 32 37420 15
307768.99400000001 0 2 22074649.852649417 22074650.187611412 0 40 38520 15
307768.99400000001 0 6 23724007.544271775 23724002.087985929 0 29 15100 7
307768.99400000001 0 5 19552601.427771434 19552600.566328324 0 48 38420 7
307768.99400000001 0 7 18993490.427716557 18993489.195903547 0 46 38520 15
307768.99400000001 0 9 20606648.994611021 20606649.067692604 0 39 64500 7
307768.99400000001 0 23 22987140.51106187 22987140.356948882 0 32 700 3
307768.99400000001 0 30 19151079.37308225 19151080.072118025 0 49 38420 15
307768.99400000001 0 13 22052420.094329562 22052422.032549653 0 34 21100 7
307768.99400000001 0 16 23050415.52765232 23050414.131350361 0 31 19900 7
307768.99400000001 0 4 21598222.336957652 21598221.228410978 0 33 38420 15
307769.99400000001 0 2 22075139.322601706 22075139.605908163 0 39 39520 15
307769.99400000001 0 6 23724717.807222266 23724712.253877252 0 29 16100 7
307769.99400000001 0 5 19552290.023889408 19552289.173961125 0 47 39420 7
307769.99400000001 0 7 18993589.622851092 18993588.381701048 0 45 39520 15
307769.99400000001 0 9 20607204.350792024 20607204.419974662 0 38 64500 7
307769.99400000001 0 23 22987762.373442922 22987762.174721878 0 31 1700 3
307769.99400000001 0 30 19150753.13134988 19150753.892583389 0 47 39420 15
307769.99400000001 0 13 22051810.008053452 22051811.951408494 0 34 22100 7
307769.99400000001 0 16 23050994.031756558 23050992.485881172 0 31 20900 7
307769.99400000001 0 4 21598831.162490431 21598829.999748051 0 32 39420 15
307770.99400000001 0 2 22075628.795066826 22075629.098015212 0 40 40520 15
307770.99400000001 0 6 23725427.795576133 23725422.408424929 0 28 17100 7
307770.99400000001 0 5 19551978.759609126 19551977.905110449 0 48 40420 7
307770.99400000001 0 7 18993688.939578742 18993687.681530155 0 46 40520 15
307770.99400000001 0 9 20607759.873936709 20607759.838257544 0 41 64500 7
307770.99400000001 0 30 19150427.100974552 19150427.826703686 0 49 40420 15
307770.99400000001 0 13 22051199.976361621 22051201.908389099 0 34 23100 7
307770.99400000001 0 16 23051572.556242649 23051570.941013716 0 31 21900 7
307770.99400000001 0 4 21599439.970154189 21599438.819717925 0 31 40420 15
307771.99400000001 0 2 22076118.321976628 22076118.693750151 0 40 41520 15
307771.99400000001 0 6 23726138.320000686 23726132.609173674 0 29 18100 7
307771.99400000001 0 5 19551667.798404228 19551666.784557834 0 49 41420 7
307771.99400000001 0 7 18993788.406378265 18993787.121636946 0 47 41520 15
307771.99400000001 0 9 20608315.325186498 20608315.340172421 0 40 64500 7
307771.99400000001 0 30 19150101.197776411 19150101.894918591 0 49 41420 15
307771.99400000001 0 13 22050589.995066017 22050591.930739406 0 35 24100 7
307771.99400000001 0 16 23052151.351835325 23052149.509357747 0 31 22900 7
307771.99400000001 0 4 21600048.915116262 21600047.705667328 0 33 41420 15
307772.99400000001 0 2 22076608.067781959 22076608.364500802 0 40 42520 15
307772.99400000001 0 6 23726848.771134328 23726842.803830292 0 28 19100 7
307772.99400000001 0 5 19551356.850321889 19551355.780138265 0 48 42420 7
307772.99400000001 0 7 18993888.044050321 18993886.666858803 0 47 42520 15
307772.99400000001 0 9 20608870.841211498 20608870.906595234 0 40 64500 7
307772.99400000001 0 23 22989628.092021115 22989628.061906368 0 32 1000 3
307772.99400000001 0 30 19149775.264145087 19149776.068519194 0 49 42420 15
307772.99400000001 0 13 22049980.113166858 22049981.984185942 0 35 25100 7
307772.99400000001 0 16 23052729.915340103 23052728.175057631 0 33 23900 7
307772.99400000001 0 4 21600657.874038506 21600656.621307008 0 33 42420 15
307773.99400000001 0 2 22077097.744065624 22077098.079835448 0 39 43520 15
307773.99400000001 0 6 23727558.979360938 23727552.959620655 0 28 20100 7
307773.99400000001 0 5 19551045.889256593 19551044.870506484 0 48 43420 7
307773.99400000001 0 7 18993987.63886464 18993986.301579505 0 47 43520 15
307773.99400000001 0 9 20609426.385854851 20609426.500485454 0 39 64500 7
307773.99400000001 0 23 22990250.202893265 22990250.018599469 0 31 2000 3
307773.99400000001 0 30 19149449.512554437 19149450.329272829 0 49 43420 15
307773.99400000001 0 13 22049370.214794688 22049372.054939341 0 35 26100 7
307773.99400000001 0 16 23053308.872661393 23053306.91658492 0 32 24900 7
307773.99400000001 0 4 21601267.005927309 21601265.576406479 0 32 43420 15
307774.99400000001 0 2 22077587.502295513 22077587.859857723 0 40 44520 15
307774.99400000001 0 6 23728269.159527596 23728263.125085395 0 29 21100 7
307774.99400000001 0 5 19550735.1049271 19550734.066085648 0 48 44420 7
307774.99400000001 0 7 18994087.484124485 18994086.033743281 0 47 44520 15
307774.99400000001 0 9 20609982.118681353 20609982.146551125 0 39 64500 7
307774.99400000001 0 23 22990872.251503043 22990871.979024209 0 32 3000 3
307774.99400000001 0 30 19149123.812476829 19149124.684234228 0 49 44420 15
307774.99400000001 0 13 22048760.235732716 22048762.144887641 0 35 27100 7
307774.99400000001 0 16 23053887.735681709 23053885.743424229 0 32 25900 7
307774.99400000001 0 4 21601876.024668902 21601874.555011343 0 32 44420 15
307775.99400000001 0 2 22078077.294727825 22078077.704268333 0 40 45520 15
307775.99400000001 0 6 23728979.197300479 23728973.266096283 0 29 22100 7
307775.99400000001 0 5 19550424.356614854 19550423.372790504 0 48 45420 7
307775.99400000001 0 7 18994187.292529471 18994185.864657938 0 48 45520 15
307775.99400000001 0 9 20610537.771446258 20610537.839077778 0 39 64500 7
307775.99400000001 0 23 22991494.263327759 22991493.971603088 0 32 4000 3
307775.99400000001 0 30 19148798.227431055 19148799.133332085 0 49 45420 15
307775.99400000001 0 13 22048150.494412508 22048152.26314326 0 35 28100 7
307775.99400000001 0 16 23054466.777182851 23054464.636180714 0 31 26900 7
307775.99400000001 0 4 21602484.997830525 21602483.564581275 0 32 45420 15
307776.99400000001 0 2 22078567.152912561 22078567.609942861 0 39 46520 15
307776.99400000001 0 6 23729689.683892965 23729683.399158578 0 29 23100 7
307776.99400000001 0 5 19550113.765214968 19550112.787167829 0 48 46420 7
307776.99400000001 0 7 18994287.265804116 18994285.799479317 0 46 46520 15
307776.99400000001 0 9 20611093.486124534 20611093.578231964 0 39 64500 7
307776.99400000001 0 23 22992116.007605735 22992115.982886788 0 32 5000 7
307776.99400000001 0 30 19148472.724471107 19148473.68747225 0 48 46420 15
307776.99400000001 0 13 22047540.612513345 22047542.410987664 0 35 29100 7
307776.99400000001 0 16 23055045.856865071 23055043.646433316 0 32 27900 7
307776.99400000001 0 4 21603094.113734927 21603092.601418294 0 32 46420 15
307777.99400000001 0 2 22079057.155445494 22079057.546792667 0 39 47520 15
307777.99400000001 0 6 23730399.906079747 23730393.495326709 0 29 24100 7
307777.99400000001 0 5 19549803.288428113 19549802.273819115 0 48 47420 7
307777.99400000001 0 7 18994387.237403538 18994385.798143405 0 46 47520 15
307777.99400000001 0 9 20611649.204223052 20611649.33576132 0 39 64500 7
307777.99400000001 0 23 22992738.022990294 22992737.986841787 0 31 6000 7
307777.99400000001 0 30 19148147.403970633 19148148.300054956 0 49 47420 15
307777.99400000001 0 13 22046930.753229667 22046932.548751052 0 34 30100 7
307777.99400000001 0 16 23055624.94457439 23055622.691115558 0 31 28900 7
307777.99400000001 0 4 21603703.283316202 21603701.638890859 0 32 47420 15
307778.99400000001 0 2 22079547.218425985 22079547.540961497 0 41 48520 15
307778.99400000001 0 6 23731110.034872968 23731103.559523001 0 30 25100 7
307778.99400000001 0 5 19549492.909920886 19549491.866536573 0 49 48420 7
307778.99400000001 0 7 18994487.286342323 18994485.889495146 0 48 48520 15
307778.99400000001 0 9 20612204.95596559 20612205.140087608 0 39 64500 7
307778.99400000001 0 23 22993360.182583455 22993359.996658556 0 32 7000 7
307778.99400000001 0 30 19147822.041868843 19147823.007405836 0 50 48420 15
307778.99400000001 0 13 22046321.009675831 22046322.705620956 0 35 31100 7
307778.99400000001 0 16 23056204.223049488 23056201.812547147 0 32 29900 7
307778.99400000001 0 4 21604312.383375809 21604310.713306662 0 33 48420 15
307779.99400000001 0 2 22080037.269679926 22080037.609247047 0 40 49520 15
307779.99400000001 0 6 23731820.076415095 23731813.622579116 0 30 26100 7
307779.99400000001 0 5 19549182.567291304 19549181.574049354 0 48 49420 7
307779.99400000001 0 7 18994587.504757624 18994586.089617386 0 47 49520 15
307779.99400000001 0 9 20612760.841655999 20612761.001615863 0 40 64500 7
307779.99400000001 0 23 22993982.094383523 22993982.045507312 0 31 8000 7
307779.99400000001 0 30 19147496.90089621 19147497.818635024 0 49 49420 15
307779.99400000001 0 13 22045711.158768255 22045712.887344453 0 35 32100 7
307779.99400000001 0 16 23056783.599734414 23056781.039006069 0 32 30900 7
307779.99400000001 0 4 21604921.477223136 21604919.811777383 0 32 49420 15
307780.99400000001 0 2 22080527.331683204 22080527.731651004 0 40 50520 15
307780.99400000001 0 6 23732530.318704531 23732523.681399558 0 29 27100 7
307780.99400000001 0 5 19548872.291810159 19548871.385051321 0 48 50420 7
307780.99400000001 0 7 18994687.850350115 18994686.387416851 0 47 50520 15
307780.99400000001 0 9 20613316.787165757 20613316.898817737 0 39 64500 7
307780.99400000001 0 23 22994604.368310511 22994604.11110913 0 31 9000 7
307780.99400000001 0 30 19147171.815066267 19147172.722882651 0 49 50420 15
